# chain	redshift	v1_end_time	phi_orb	f_ref	psdscaleflag	mtotal	logll1	signalmodelflag	logl	loglh1	m1_source	sky_frame	mc_source	deltalogl	af	l1v1_delay	mf_source	l1h1_delay	m1	ra	l1_end_time	m2	lal_pnorder	m2_source	v1l1_delay	psi	v1h1_delay	costheta_jn	a2z	time	a1	a2	optimal_snr	alpha	post	a1z	cycle	distance	mf	h1l1_delay	mc	theta_jn	h1v1_delay	logprior	flow	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	azimuth	lal_amporder	dec	matched_filter_snr
2.000000000000000000e+00 3.605777158462129539e-01 6.200672775755165789e-02 3.193003593453540012e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.918357265611859930e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.656835346663978825e+01 1.000000000000000000e+00 7.557745110565921465e+00 0.000000000000000000e+00 7.832757156498368900e-01 -2.622476884111155093e-02 2.062512782021390834e+01 -1.376647578215886569e-03 2.254253251497344479e+01 2.856367500808723925e+00 8.823149659866320882e-02 6.641040141145154507e+00 -1.000000000000000000e+00 4.881044326831967872e+00 2.622476884111155093e-02 2.620896605077832842e+00 2.484812126289566436e-02 3.150593865047389697e-01 -3.754639267279840098e-01 7.295104476685500272e-02 6.055337766717759918e-01 3.754639267279840098e-01 0.000000000000000000e+00 1.708720446984543839e+00 2.081976725211896875e+13 6.055337766717759918e-01 2.503000000000000000e+05 1.978884967633469842e+03 2.806208929866281920e+01 1.376647578215886569e-03 1.028289957948166489e+01 1.250277100157997312e+00 -2.484812126289566436e-02 3.066692400000000163e+01 2.000000000000000000e+01 8.685484858533200347e-02 3.822970536215870019e-01 2.946004463666169748e-01 2.144939779347175346e+01 8.685484902044732225e-02 1.757769383278537101e-01 4.600000000000000000e+01 8.827428357997639807e-01 0.000000000000000000e+00 4.923639637424299942e-02 0.000000000000000000e+00
2.000000000000000000e+00 3.560284934336166440e-01 3.123998143042841513e-02 1.600536103998847048e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.706666797622607845e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.587009389030229656e+01 1.000000000000000000e+00 6.719832430251968525e+00 0.000000000000000000e+00 6.126156715443107359e-01 -7.520085280220314972e-03 1.943245460322508933e+01 8.739542977458762685e-03 2.152029950871666841e+01 1.714960761272507961e+00 3.876006671064873010e-02 5.546368467509410927e+00 -1.000000000000000000e+00 4.090156286808828590e+00 7.520085280220314972e-03 1.090558744914839950e+00 1.625962825767907766e-02 7.144889748218570258e-01 -7.459524255245919555e-01 3.332143610216899837e-02 2.920531337149440132e-01 7.459524255245919555e-01 0.000000000000000000e+00 5.098178408344045121e-01 2.047969452055326953e+13 2.920531337149440132e-01 5.889000000000000000e+05 1.949739372566982638e+03 2.635096213932846609e+01 -8.739542977458762685e-03 9.112284246520935937e+00 7.749028975658521778e-01 -1.625962825767907766e-02 3.065045500000000089e+01 2.000000000000000000e+01 4.749959890406300206e-02 7.935014020564251647e-02 2.577272897741449964e-01 1.996025017711112426e+01 4.749960968810749279e-02 1.629248907261809931e-01 4.600000000000000000e+01 3.221541890264980057e-01 0.000000000000000000e+00 -6.899074842556179865e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.469697632523525144e-01 -7.879313442860416683e-02 5.427492803504578411e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.208888025462729132e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.849533819243031374e+01 1.000000000000000000e+00 8.332219903759952473e+00 0.000000000000000000e+00 6.580634081659599843e-01 -2.289975837634963818e-02 2.309648624583916998e+01 -1.702565443079263885e-03 2.491266130633005105e+01 2.579808977963280014e+00 -5.589337605225452865e-02 7.176218948297240274e+00 -1.000000000000000000e+00 5.327676347366372411e+00 2.289975837634963818e-02 2.788017953079635181e+00 2.119719293327037429e-02 9.414416707753620051e-01 -2.005906880774669943e-01 -5.964056213991299898e-02 3.275987836683140197e-01 2.005906880774669943e-01 0.000000000000000000e+00 1.741664563136683608e+00 2.036074707074849219e+13 3.275987836683140197e-01 1.753000000000000000e+05 1.891976679828405622e+03 3.111026861051920278e+01 1.702565443079263885e-03 1.122324827113408219e+01 3.439155078221047268e-01 -2.119719293327037429e-02 3.064462999999999937e+01 2.000000000000000000e+01 -5.759594202358599840e-02 2.094767655313115873e-01 2.880550921500240058e-01 2.382301453979668437e+01 -5.759594149533379254e-02 1.736227693850915521e-01 4.600000000000000000e+01 1.534292704039887933e+00 0.000000000000000000e+00 6.410720848415190076e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.581437518733174841e-01 7.417511157403620936e-02 9.105469453499519528e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.953334694402117222e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.670291071622960644e+01 1.000000000000000000e+00 7.723029177003843948e+00 0.000000000000000000e+00 8.162079526383324568e-01 1.917024611870446482e-02 2.082727172855942399e+01 5.510682400218500088e-03 2.268495382734511878e+01 3.413420047111430100e-01 5.500486545533174454e-02 6.848393116676052550e+00 -1.000000000000000000e+00 5.042465576438365460e+00 -1.917024611870446482e-02 1.159177586577675001e+00 -1.365956371848596473e-02 -8.072989177241790548e-01 -2.421492868957089983e-01 7.441438757570299767e-02 6.713577460488899806e-01 2.421492868957089983e-01 0.000000000000000000e+00 9.879987137550728660e-01 2.018429615660945312e+13 6.713577460488899806e-01 4.545000000000000000e+05 1.963279849136804614e+03 2.828642896671076912e+01 -5.510682400218500088e-03 1.048898382228309956e+01 2.510357008347190444e+00 1.365956371848596473e-02 3.063592600000000132e+01 2.000000000000000000e+01 6.051555616441899738e-02 4.595275295715309238e-01 3.018914285124439933e-01 2.174537629266797367e+01 6.051554785555024463e-02 1.781153083641854040e-01 4.600000000000000000e+01 3.513937008899643999e+00 0.000000000000000000e+00 1.206035328038840004e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.535432729516908568e-01 -3.265510611764460558e-02 6.551713239488180518e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.284440351556423110e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.398025175623966554e+01 1.000000000000000000e+00 5.236454708134608005e+00 0.000000000000000000e+00 7.456465150278579479e-01 1.488418021065614216e-02 1.640692588243526018e+01 -4.849603011835235122e-03 1.892287571882926045e+01 4.928339396064644440e+00 -4.753928632830074774e-02 3.921527796734971538e+00 -1.000000000000000000e+00 2.897231196889066496e+00 -1.488418021065614216e-02 6.197234481273290463e-01 -1.973378322249137728e-02 -4.435397070403648279e-01 -3.206821940072089872e-01 -5.217082021953699938e-02 5.707833514756740501e-01 3.206821940072089872e-01 0.000000000000000000e+00 2.076402781934139519e+00 1.986377823687189453e+13 5.707833514756740501e-01 2.847000000000000000e+05 1.933856019312581111e+03 2.220748415798723130e+01 4.849603011835235122e-03 7.087768044311808069e+00 2.030340601444423410e+00 1.973378322249137728e-02 3.061991899999999944e+01 2.000000000000000000e+01 -5.238888953194899972e-02 4.177521325138475738e-01 2.072374122730639978e-01 1.687748295312873381e+01 -5.238888934013598286e-02 1.421944969665947245e-01 4.600000000000000000e+01 4.939749255071435030e+00 0.000000000000000000e+00 -3.972643136385919926e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.142980613848201932e-01 5.472382391423841891e-02 4.189017956960324085e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.649743244160838174e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.268336635611315799e+01 1.000000000000000000e+00 8.882694781724406852e+00 0.000000000000000000e+00 8.078074670236687904e-01 1.920964588980938331e-02 2.684501979469357025e+01 1.011124602718828369e-03 2.981270442752117944e+01 5.482175857772438654e+00 3.551417802442903560e-02 6.684728014087199632e+00 -1.000000000000000000e+00 5.086158315598353852e+00 -1.920964588980938331e-02 3.102434703624151080e+00 -1.819852128709055494e-02 9.512329036508967647e-03 -7.801090783007219587e-01 3.408137889302600282e-02 6.930431181282900033e-01 7.801090783007219587e-01 0.000000000000000000e+00 1.469641271057397169e+00 1.986236795868257812e+13 6.930431181282900033e-01 3.451000000000000000e+05 1.686737503522623911e+03 3.528235747400288602e+01 -1.011124602718828369e-03 1.167450853149344780e+01 1.561283854299642782e+00 1.819852128709055494e-02 3.061984800000000106e+01 2.000000000000000000e+01 3.652530356325300182e-02 4.232262817730710891e-01 2.242241400923120076e-01 2.776952467171151540e+01 3.652530262714786397e-02 1.496099539376524457e-01 4.600000000000000000e+01 4.913040696174273414e+00 0.000000000000000000e+00 -8.093235818278130544e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.442451647985438346e-01 1.488926462550120393e-02 4.695238537265082002e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.709892708914489390e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.050771563381117346e+01 1.000000000000000000e+00 1.021843218056892866e+01 0.000000000000000000e+00 6.973306493423518937e-01 -1.493778226519346976e-02 2.660324737005660722e+01 5.254239645471274478e-03 2.756739758181417344e+01 2.397104609118612117e+00 2.982704689069467369e-02 9.531529507330722240e+00 -1.000000000000000000e+00 7.090618405727478368e+00 1.493778226519346976e-02 2.847611425978469946e+00 2.019202191066474250e-02 9.048116273244070085e-01 -3.790087853158959907e-01 1.510310849053599948e-02 3.815441993157969724e-01 3.790087853158959907e-01 0.000000000000000000e+00 1.018374045764554481e+00 1.981669737465204688e+13 3.815441993157969724e-01 5.749000000000000000e+05 1.874675235722830848e+03 3.576128664513817057e+01 -5.254239645471274478e-03 1.373607805055162245e+01 4.398591981302821252e-01 -2.019202191066474250e-02 3.061754600000000082e+01 2.000000000000000000e+01 3.508127928738100088e-02 1.861414266834167663e-01 3.457536925291250229e-01 2.759833403953864917e+01 3.508128653616594816e-02 1.909130723102279159e-01 4.600000000000000000e+01 2.592826004798809980e-01 0.000000000000000000e+00 -7.640415585676340049e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.207504579185725957e-01 -1.210145286192862435e-02 2.930433028872899900e-02 2.000000000000000000e+01 0.000000000000000000e+00 3.331710705069698975e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.057625918239604346e+01 1.000000000000000000e+00 8.092853659132147826e+00 0.000000000000000000e+00 6.460984038098802618e-01 7.883631418444031480e-03 2.459102884889599139e+01 8.424276875654678615e-03 2.717610373740081187e+01 8.869637414691099453e-01 -1.998508428037265583e-02 6.141003313296180544e+00 -1.000000000000000000e+00 4.649631788107838837e+00 -7.883631418444031480e-03 2.104247985559446033e+00 5.406454572106471346e-04 -9.919092137592210312e-01 -5.993340948788189460e-01 -4.968822163381000044e-03 3.818475383619279739e-01 5.993340948788189460e-01 0.000000000000000000e+00 5.710257700561750527e-01 1.934478519274523438e+13 3.818475383619279739e-01 4.275000000000000000e+05 1.726881337726193124e+03 3.247861261286821133e+01 -8.424276875654678615e-03 1.068864017616678019e+01 3.014299920268049604e+00 -5.406454572106471346e-04 3.059344400000000164e+01 2.000000000000000000e+01 -1.156080098636099937e-02 2.009963122483230114e-01 2.259707047277970116e-01 2.522589097050387963e+01 -1.156080740471797721e-02 1.503460265852616107e-01 4.600000000000000000e+01 2.982499558291581199e+00 0.000000000000000000e+00 3.276889914104300083e-02 0.000000000000000000e+00
2.000000000000000000e+00 3.363586759220832390e-01 -6.093327232772938196e-02 4.217043620827305439e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.325888135029809689e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.926414519235777334e+01 1.000000000000000000e+00 8.742971297158955934e+00 0.000000000000000000e+00 7.117181197315135543e-01 7.071802754987047135e-03 2.405612052376853782e+01 9.700229174575830671e-03 2.574380756202999976e+01 9.588505635084709766e-01 -6.800507508271642909e-02 7.515073788268098909e+00 -1.000000000000000000e+00 5.623545477476487697e+00 -7.071802754987047135e-03 1.444400117945134010e+00 2.628426419588783536e-03 7.784248637978570251e-01 -3.053332997085719813e-01 -5.801141188639000190e-02 4.452130875889590000e-01 3.053332997085719813e-01 0.000000000000000000e+00 2.505410841805888467e-01 1.873796883015843750e+13 4.452130875889590000e-01 6.063000000000000000e+05 1.824784210050039292e+03 3.214760537096537973e+01 -9.700229174575830671e-03 1.168374554629612128e+01 6.786436545644043417e-01 -2.628426419588783536e-03 3.056157299999999921e+01 2.000000000000000000e+01 -5.830484562721700154e-02 2.756219512349867284e-01 2.919177270168930027e-01 2.488769066983425660e+01 -5.830484590814059842e-02 1.749003803457696293e-01 4.600000000000000000e+01 3.321607349381051844e+00 0.000000000000000000e+00 -3.037344443597860266e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.633078462109916029e-01 -6.099642065872377256e-02 6.199306692294517696e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.823485326753483093e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.174972221286117957e+01 1.000000000000000000e+00 1.490856948134798543e+01 0.000000000000000000e+00 7.346234233277598724e-01 4.484314536356899528e-03 3.363999932521628011e+01 9.990714090764359068e-03 2.965156694570313789e+01 1.080931074914091017e+00 -6.548073519508067208e-02 1.858328632183169660e+01 -1.000000000000000000e+00 1.363102719131249252e+01 -4.484314536356899528e-03 1.388761312501554990e+00 5.506399554407459540e-03 -6.734904260256220354e-01 -2.823592105559790122e-01 -5.948176666394999756e-02 3.967622362502100097e-01 2.823592105559790122e-01 0.000000000000000000e+00 6.650110744744029689e-02 1.871310132323123047e+13 3.967622362502100097e-01 4.059000000000000000e+05 1.996420029278994662e+03 4.586167502659981210e+01 -9.990714090764359068e-03 2.032496974970344183e+01 2.309716940340479141e+00 -5.506399554407459540e-03 3.056024499999999833e+01 2.000000000000000000e+01 -5.549002480162300299e-02 1.351193071570622184e-01 6.267218982342730449e-01 3.538074940417367031e+01 -5.549002110431631302e-02 2.368362868948537259e-01 4.600000000000000000e+01 4.038958915065327560e+00 0.000000000000000000e+00 -4.750130957247309937e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.526264689651435469e-01 -2.218831419781167047e-02 5.076778026958269407e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.022171427008632349e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.026989568255719476e+01 1.000000000000000000e+00 1.188933098429647828e+01 0.000000000000000000e+00 7.255569372710329867e-01 2.752434146675929866e-03 2.845555436856545484e+01 9.605061752782943427e-03 2.741759742338914663e+01 1.193116608614612106e+00 -2.494074834448760034e-02 1.280411684669717332e+01 -1.000000000000000000e+00 9.466114363777935026e+00 -2.752434146675929866e-03 1.145710406463182007e+00 6.852627606107013561e-03 1.718857916033149635e-01 -7.858317142585540260e-01 -2.462745850257800143e-02 4.673296584949869770e-01 7.858317142585540260e-01 0.000000000000000000e+00 2.863759216714220623e-01 1.821258582752145703e+13 4.673296584949869770e-01 3.195000000000000000e+05 1.928003549134893319e+03 3.848973602799835447e+01 -9.605061752782943427e-03 1.608182378764681886e+01 1.398052693998359075e+00 -6.852627606107013561e-03 3.053313400000000044e+01 2.000000000000000000e+01 -1.533569374276200041e-02 6.840025094267838945e-02 4.670036053477960025e-01 2.973601004633513156e+01 -1.533568659170465691e-02 2.169990692342170513e-01 4.600000000000000000e+01 5.706792068143156094e+00 0.000000000000000000e+00 -7.610031784285890000e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.357753473197575556e-01 5.800245123308414574e-02 1.120176014965623912e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.545542314801186023e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.988053813496508937e+01 1.000000000000000000e+00 9.737468396878409038e+00 0.000000000000000000e+00 7.741005972209116237e-01 7.947186145408402513e-03 2.546587153671994841e+01 4.866698346269800191e-03 2.655593273213667871e+01 7.516166477772729948e-01 5.005526508767574323e-02 8.899490415875185079e+00 -1.000000000000000000e+00 6.662415527979367091e+00 -7.947186145408402513e-03 6.626916085682039714e-01 -3.080487799138602323e-03 -7.676149052573401077e-01 -4.706203928112759893e-01 6.929454792556699605e-02 5.788033353808089698e-01 4.706203928112759893e-01 0.000000000000000000e+00 1.063236929875734704e+00 1.780217932996821094e+13 5.788033353808089698e-01 2.285000000000000000e+05 1.821105196423879761e+03 3.401668339676241715e+01 -4.866698346269800191e-03 1.300707022985542061e+01 2.445907727940224152e+00 3.080487799138602323e-03 3.051034200000000141e+01 2.000000000000000000e+01 5.492197476354999941e-02 3.153926754022335910e-01 3.351224943082289909e-01 2.654295366294445557e+01 5.492196343394554342e-02 1.880015170633137778e-01 4.600000000000000000e+01 2.871770410455520839e+00 0.000000000000000000e+00 5.141493890452379922e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.336731612588045293e-01 6.351895606676884187e-02 6.188781638736257307e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.219902570525567853e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.864685246335172053e+01 1.000000000000000000e+00 8.508346755432832254e+00 0.000000000000000000e+00 7.558348321183798735e-01 1.113184125685711540e-02 2.326609125932103339e+01 -7.726876572989455072e-03 2.486880667232481912e+01 4.773357695080084895e+00 5.238711480991172648e-02 7.330219032930859413e+00 -1.000000000000000000e+00 5.496263436846954065e+00 -1.113184125685711540e-02 2.069248949977403829e+00 -1.885871782984657047e-02 3.788245729461319766e-01 -4.084982204931770222e-01 4.864229241122999814e-02 5.460884960316939596e-01 4.084982204931770222e-01 0.000000000000000000e+00 2.452300207499241935e+00 1.750789433503587109e+13 5.460884960316939596e-01 4.191000000000000000e+05 1.807859712054558941e+03 3.102936147995452743e+01 7.726876572989455072e-03 1.134735371440419982e+01 1.182270449655295375e+00 1.885871782984657047e-02 3.049367300000000114e+01 2.000000000000000000e+01 4.466023418853699856e-02 3.287735442655774221e-01 2.947555598270130139e-01 2.414311590019867637e+01 4.466023823692227140e-02 1.758273523807883931e-01 4.600000000000000000e+01 4.807013732940921713e+00 0.000000000000000000e+00 -3.849347715032400141e-02 0.000000000000000000e+00
2.000000000000000000e+00 3.238721743610673554e-01 -6.893051148419795937e-02 4.799344514831724418e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.546365247092284534e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.051248366266008816e+01 1.000000000000000000e+00 9.554451597110590555e+00 0.000000000000000000e+00 7.544005971039392522e-01 3.393339709843179453e-03 2.579803150368093512e+01 -3.198647136681609382e-03 2.715590634803168157e+01 4.378093270544844984e+00 -7.232385119404113882e-02 8.307746122891163765e+00 -1.000000000000000000e+00 6.275338574058845431e+00 -3.393339709843179453e-03 2.277825011773634944e+00 -6.591986846524788835e-03 -8.479939360157660033e-01 -5.184318261680690432e-01 -8.700109813581199947e-02 5.446774352200619562e-01 5.184318261680690432e-01 0.000000000000000000e+00 1.895949968721416301e+00 1.688154281647517773e+13 5.446774352200619562e-01 2.455000000000000000e+05 1.746372649468356713e+03 3.415329606101339266e+01 3.198647136681609382e-03 1.264887261069436875e+01 2.582985096794798263e+00 6.591986846524788835e-03 3.045724200000000081e+01 2.000000000000000000e+01 -7.552248951076399874e-02 2.956325334929076343e-01 3.059277792616679759e-01 2.678782223671893448e+01 -7.552249833072274821e-02 1.793827154114100153e-01 4.600000000000000000e+01 5.549488545716384280e+00 0.000000000000000000e+00 -7.672167788831310009e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.592270380829301613e-01 -1.179470395054679245e-02 4.639545470183581877e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.505265626690489000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.033077949972001974e+01 1.000000000000000000e+00 1.397777846462795281e+01 0.000000000000000000e+00 7.772308316982794452e-01 -1.778555779785214938e-03 3.137435097008905416e+01 7.236599757599406629e-03 2.763414520132159780e+01 1.226130535759331952e+00 -1.001614817076157751e-02 1.741851106558329576e+01 -1.000000000000000000e+00 1.281501219262866442e+01 1.778555779785214938e-03 1.350051123907946016e+00 9.015155537384621567e-03 -6.298256494047118625e-01 -4.089883053854870276e-01 2.765335016426999793e-03 6.112316394381349660e-01 4.089883053854870276e-01 0.000000000000000000e+00 7.630498736123116910e-01 1.671213135378103320e+13 6.112316394381349660e-01 1.111000000000000000e+05 1.970221997870182577e+03 4.264486614084844973e+01 -7.236599757599406629e-03 1.899897442145561755e+01 2.252125052373831426e+00 -9.015155537384621567e-03 3.044715599999999966e+01 2.000000000000000000e+01 -2.779542736035000173e-03 2.167884729140519273e-01 6.303256691562240110e-01 3.314579169234868061e+01 -2.779548413162170450e-03 2.371462494751634120e-01 4.600000000000000000e+01 2.371364046721471830e+00 0.000000000000000000e+00 2.837632390554030160e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.249989383205232896e-01 2.850877219518193131e-02 1.839021710672898990e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.072387474856691369e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.231401311901559126e+01 1.000000000000000000e+00 1.166375660935207037e+01 0.000000000000000000e+00 8.576509596615551345e-01 -1.628280017905629415e-02 2.910398331213706413e+01 -4.031897518278808323e-03 2.956604369236589136e+01 2.736217958789653792e+00 4.479157237423822546e-02 1.115783105620101878e+01 -1.000000000000000000e+00 8.421011318200685380e+00 1.628280017905629415e-02 1.204194419073363997e+00 1.225090266077748583e-02 7.685263543334399650e-01 -3.221970523641750073e-01 4.691379297321000147e-02 7.841299731944060269e-01 3.221970523641750073e-01 0.000000000000000000e+00 1.985231157000431512e+00 1.657730985402517969e+13 7.841299731944060269e-01 3.803000000000000000e+05 1.753418987110864236e+03 3.856274698947984092e+01 4.031897518278808323e-03 1.545446512422048180e+01 6.942615978736251803e-01 -1.225090266077748583e-02 3.043905600000000078e+01 2.000000000000000000e+01 4.075967534115500224e-02 4.810102401064725863e-01 3.773866795401519814e-01 3.073502443721628197e+01 4.075967485595941714e-02 1.989183323452972385e-01 4.600000000000000000e+01 1.898342471650404928e+00 0.000000000000000000e+00 1.053358092988230021e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.573574443709929271e-01 -5.403097498901929946e-02 3.934388914625780220e+00 2.000000000000000000e+01 0.000000000000000000e+00 5.170054767858789546e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200664788569598329e+01 1.000000000000000000e+00 1.633743239414955184e+01 0.000000000000000000e+00 6.804781940690350917e-01 9.503166187379216701e-04 3.633804697825604535e+01 -2.034292937659706868e-03 2.987088733330061174e+01 4.216112637652929429e+00 -5.498129160775722113e-02 2.182966034528728727e+01 -1.000000000000000000e+00 1.608246997562478953e+01 -9.503166187379216701e-04 1.229737413157873105e+00 -2.984609556397628538e-03 6.803987555253769859e-01 -5.458300898993879713e-01 -7.112611799050899686e-02 2.894641646259579759e-01 5.458300898993879713e-01 0.000000000000000000e+00 1.775388906674227218e+00 1.642643428870517578e+13 2.894641646259579759e-01 2.803000000000000000e+05 1.958244116488883719e+03 4.932371857983870456e+01 2.034292937659706868e-03 2.217573548210670609e+01 8.224897074523294105e-01 2.984609556397628538e-03 3.042991299999999910e+01 2.000000000000000000e+01 -5.701557528764900074e-02 -6.322435964300356093e-02 7.308005316919790051e-01 3.808911786132077282e+01 -5.701558454541692800e-02 2.439522425606455158e-01 4.600000000000000000e+01 5.663111674014809083e+00 0.000000000000000000e+00 -8.880925556663360476e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.342739688597959891e-01 -3.670876389689678096e-03 2.829206575972345927e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.553566816942305451e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.541723950279753552e+01 1.000000000000000000e+00 6.292453772813081159e+00 0.000000000000000000e+00 6.708405797296687068e-01 9.874102732286269002e-03 1.861190110110155516e+01 9.319707461357493866e-03 2.057082134025969467e+01 8.149754728253379987e-01 -1.354497912197594710e-02 4.964846829163358066e+00 -1.000000000000000000e+00 3.721010036196740423e+00 -9.874102732286269002e-03 8.922042100911870000e-01 -5.543952709287760031e-04 5.863473562085099733e-01 -2.085332096996740103e-01 -9.148049807227000632e-03 3.993514197425440115e-01 2.085332096996740103e-01 0.000000000000000000e+00 3.742693826844539218e-01 1.629223940105479883e+13 3.993514197425440115e-01 5.247000000000000000e+05 1.811643232784423390e+03 2.483337515019277930e+01 -9.319707461357493866e-03 8.395857269318106830e+00 9.442539882460583289e-01 5.543952709287760031e-04 3.042171000000000092e+01 2.000000000000000000e+01 -4.225275120391999879e-03 2.811616760883238197e-01 2.413538451887929925e-01 1.913824953899427683e+01 -4.225271660618454099e-03 1.566257034738691989e-01 4.600000000000000000e+01 4.858031862603366946e+00 0.000000000000000000e+00 -7.259001084060240361e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.580069400724917861e-01 3.534705477972535648e-03 5.921031939511049558e+00 2.000000000000000000e+01 0.000000000000000000e+00 5.126378701311000441e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.144898955730845103e+01 1.000000000000000000e+00 1.624724023038244525e+01 0.000000000000000000e+00 6.877505417605616067e-01 -3.583198865881022377e-03 3.597642285331309608e+01 -1.325862200563380708e-03 2.912787667636728273e+01 1.193465213583928097e+00 7.117904343853558025e-03 2.213591033674272524e+01 -1.000000000000000000e+00 1.630029249744562136e+01 3.583198865881022377e-03 1.288718842400955022e+00 2.257336665317641669e-03 -2.903052644171558727e-01 -4.849892435518510236e-01 2.083896374484599939e-02 3.045291568540580140e-01 4.849892435518510236e-01 0.000000000000000000e+00 1.703602505766133257e+00 1.579884575797144922e+13 3.045291568540580140e-01 5.053000000000000000e+05 1.962403471463245978e+03 4.885623191378178376e+01 1.325862200563380708e-03 2.206386498988435463e+01 1.865342151667126913e+00 -2.257336665317641669e-03 3.039095800000000125e+01 2.000000000000000000e+01 5.792047531259000154e-03 -3.638807807679710765e-02 7.599561953207030207e-01 3.774928205475406884e+01 5.792042143290177317e-03 2.453493110364386165e-01 4.600000000000000000e+01 2.456405746429687120e+00 0.000000000000000000e+00 1.227163704834487890e+00 0.000000000000000000e+00
